From_Category,To_Category,Ratio_of_human_to_shortest
C0118,C0029,1.638888888888889
C0118,C0030,2.111111111111111
C0118,C0031,1.67037037037037
C0118,C0032,1.5250000000000001
C0118,C0033,1.599206349206349
C0118,C0034,1.8144654088050316
C0118,C0035,1.5055555555555553
C0118,C0036,1.0
C0118,C0037,2.0
C0118,C0038,1.8442028985507246
C0118,C0039,1.75
C0118,C0040,2.4629629629629632
C0118,C0041,1.9666666666666663
C0118,C0042,1.9353741496598638
C0118,C0043,2.5
C0118,C0044,1.0
C0118,C0045,1.7888888888888888
C0118,C0046,1.6794871794871797
C0118,C0047,1.5
C0118,C0048,1.9027777777777777
C0118,C0049,1.6737288135593222
C0118,C0050,1.4333333333333331
C0118,C0051,1.8662790697674418
C0118,C0052,1.7649572649572651
C0118,C0053,1.792753623188406
C0118,C0054,1.5416666666666667
C0118,C0055,1.7730496453900717
C0118,C0056,1.7549019607843135
C0118,C0057,1.6562499999999998
C0118,C0058,1.615384615384616
C0118,C0059,1.72979797979798
C0118,C0060,1.3703703703703705
C0118,C0061,1.9166666666666667
C0118,C0062,1.7828282828282822
C0118,C0063,1.3421052631578947
C0118,C0064,2.0
C0118,C0065,1.8252688172043012
C0118,C0066,2.0625
C0118,C0067,2.077777777777778
C0118,C0068,1.7361111111111114
C0118,C0069,2.166666666666667
C0118,C0070,1.8130081300813008
C0118,C0071,1.25
C0118,C0072,1.6136363636363635
C0118,C0073,1.4583333333333333
C0118,C0074,1.6111111111111114
C0118,C0075,1.962962962962963
C0118,C0076,1.7916666666666667
C0118,C0077,1.9166666666666665
C0118,C0078,1.6965811965811968
C0118,C0079,2.1805555555555554
C0118,C0080,1.75
C0118,C0081,1.742424242424242
C0118,C0082,2.066666666666667
C0118,C0083,1.4583333333333335
C0118,C0084,1.6875000000000002
C0118,C0085,2.270833333333333
C0118,C0086,1.3333333333333335
C0118,C0087,2.0757575757575757
C0118,C0088,1.361111111111111
C0118,C0089,1.5984848484848484
C0118,C0090,1.6666666666666665
C0118,C0091,1.6590909090909092
C0118,C0092,2.027777777777778
C0118,C0093,2.289473684210526
C0118,C0094,1.5555555555555554
C0118,C0095,1.625
C0118,C0096,1.5833333333333333
C0118,C0097,1.5416666666666665
C0118,C0098,1.5784313725490196
C0118,C0099,1.0
C0118,C0101,1.7333333333333336
C0118,C0102,2.408045977011494
C0118,C0103,2.173076923076923
C0118,C0104,1.6904761904761905
C0118,C0105,1.6331018518518516
C0118,C0106,1.1944444444444444
C0118,C0107,1.755952380952381
C0118,C0108,1.2651515151515151
C0118,C0109,1.5348837209302326
C0118,C0110,1.4739583333333333
C0118,C0111,1.3854166666666665
C0118,C0112,2.427083333333333
C0118,C0113,1.9083333333333332
C0118,C0114,1.875
C0118,C0115,1.7458333333333336
C0118,C0116,1.5666666666666667
C0118,C0117,1.870833333333333
C0118,C0118,1.557046979865772
C0118,C0119,1.7529478458049887
C0118,C0120,1.5722222222222224
C0118,C0121,1.9285714285714288
C0118,C0122,1.6233333333333329
C0118,C0123,1.6956521739130432
C0118,C0124,1.6868686868686875
C0118,C0125,1.6666666666666667
C0118,C0126,2.640151515151515
C0118,C0127,1.3333333333333333
C0118,C0128,1.6203703703703705
C0118,C0129,1.9147766323024065
C0118,C0130,1.72
C0118,C0131,2.6666666666666665
C0118,C0132,1.8015873015873016
C0118,C0133,1.9499999999999997
C0118,C0134,1.9629629629629628
C0118,C0135,1.7319148936170208
C0118,C0136,1.1666666666666665
C0118,C0137,1.8181818181818181
C0118,C0138,1.7807017543859647
C0118,C0139,1.4877450980392157
C0118,C0140,1.6222222222222222
C0118,C0141,1.7202380952380951
C0118,C0142,1.9444444444444446
C0118,C0143,1.776041666666667
C0118,C0144,1.7005376344086023
C0118,C0145,1.8333333333333333
C0118,C0146,1.6708333333333336
C0119,C0001,1.8165815869604107
C0119,C0002,1.6620370370370372
C0119,C0003,1.8724747474747478
C0119,C0004,1.7595709570957092
C0119,C0005,1.6643145161290318
C0119,C0006,1.8317152103559877
C0119,C0007,1.8780663780663782
C0119,C0008,1.7476097348978694
C0119,C0009,1.9235947712418284
C0119,C0010,1.808703703703704
C0119,C0011,1.8743386243386242
C0119,C0012,1.6231884057971013
C0119,C0013,1.5368589743589742
C0119,C0014,1.6888696655132638
C0119,C0015,1.9746031746031745
C0119,C0016,1.7291133238501666
C0119,C0017,1.6620370370370372
C0119,C0019,1.7870370370370368
C0119,C0020,2.1166666666666663
C0119,C0021,1.5972222222222223
C0119,C0022,2.0588235294117645
C0119,C0023,2.3214285714285716
C0119,C0024,1.8333333333333335
C0119,C0026,1.6805555555555556
C0119,C0027,2.0
C0119,C0028,1.4259259259259258
C0119,C0029,1.7794117647058822
C0119,C0030,2.2142857142857144
C0119,C0031,1.7102040816326534
C0119,C0032,2.0757575757575757
C0119,C0033,1.576086956521739
C0119,C0034,1.852011494252873
C0119,C0035,2.1363636363636362
C0119,C0036,1.5595238095238095
C0119,C0037,4.655555555555556
C0119,C0038,1.7638888888888886
C0119,C0039,1.1666666666666665
C0119,C0040,1.7006172839506173
C0119,C0041,1.7066666666666666
C0119,C0042,1.892156862745097
C0119,C0043,2.3333333333333335
C0119,C0044,1.527777777777778
C0119,C0045,1.7682926829268295
C0119,C0046,1.8055555555555554
C0119,C0047,1.9090909090909092
C0119,C0048,1.75
C0119,C0049,1.826923076923077
C0119,C0050,1.9074074074074072
C0119,C0051,1.7060606060606056
C0119,C0052,1.8065476190476188
C0119,C0053,1.5456989247311836
C0119,C0054,1.5945121951219512
C0119,C0055,1.7209302325581393
C0119,C0056,1.7958937198067635
C0119,C0057,1.91421568627451
C0119,C0058,1.7300724637681157
C0119,C0059,2.049019607843137
C0119,C0060,2.0757575757575757
C0119,C0061,1.95
C0119,C0062,1.7785714285714285
C0119,C0063,1.8846153846153848
C0119,C0064,1.7083333333333333
C0119,C0065,1.7581018518518519
C0119,C0066,1.0
C0119,C0067,1.9543451838346957
C0119,C0068,1.9614974077462586
C0119,C0069,1.8333333333333335
C0119,C0070,1.631578947368421
C0119,C0071,1.0
C0119,C0072,1.8095238095238098
C0119,C0073,1.5555555555555554
C0119,C0074,1.574074074074074
C0119,C0075,1.7696969696969695
C0119,C0076,2.0
C0119,C0077,1.0
C0119,C0078,1.6792592592592592
C0119,C0079,2.0416666666666665
C0119,C0080,2.083333333333333
C0119,C0081,1.8602150537634408
C0119,C0082,1.6388888888888886
C0119,C0083,1.8939393939393938
C0119,C0084,2.625
C0119,C0085,1.3333333333333333
C0119,C0086,1.7604166666666667
C0119,C0087,1.5530303030303032
C0119,C0088,1.375
C0119,C0089,1.6987179487179487
C0119,C0090,1.4333333333333331
C0119,C0091,3.527777777777778
C0119,C0092,1.2
C0119,C0093,1.5454545454545454
C0119,C0094,1.125
C0119,C0095,1.9416666666666667
C0119,C0096,1.1666666666666665
C0119,C0097,1.3333333333333333
C0119,C0098,1.6666666666666667
C0119,C0099,1.75
C0119,C0100,1.75
C0119,C0101,1.8416666666666668
C0119,C0102,1.8508771929824561
C0119,C0103,1.8166666666666669
C0119,C0104,1.9090909090909085
C0119,C0105,1.51984126984127
C0119,C0106,1.9466666666666668
C0119,C0107,1.6190476190476188
C0119,C0108,1.4851190476190474
C0119,C0109,1.5710784313725488
C0119,C0110,1.8761904761904764
C0119,C0111,2.2363636363636363
C0119,C0112,1.4444444444444444
C0119,C0113,1.7564102564102564
C0119,C0114,1.736111111111111
C0119,C0115,1.5583333333333333
C0119,C0116,1.9166666666666667
C0119,C0117,1.7951207729468588
C0119,C0118,1.7845394736842117
C0119,C0119,1.573717948717949
C0119,C0120,1.8541666666666665
C0119,C0121,1.7115384615384615
C0119,C0122,1.5111111111111106
C0119,C0123,1.6982758620689657
C0119,C0124,1.5231481481481484
C0119,C0125,1.7552083333333333
C0119,C0126,1.9613629209946433
C0119,C0127,1.6666666666666665
C0119,C0128,1.8863636363636365
C0119,C0129,1.6893939393939397
C0119,C0130,1.661764705882353
C0119,C0131,1.4166666666666667
C0119,C0132,1.6111111111111112
C0119,C0133,2.053763440860215
C0119,C0134,1.7330729166666665
C0119,C0135,1.7726851851851853
C0119,C0136,2.287878787878788
C0119,C0137,1.7581967213114753
C0119,C0138,1.4551282051282053
C0119,C0139,1.878623188405797
C0119,C0140,1.7013888888888886
C0119,C0141,1.975
C0119,C0142,1.8333333333333335
C0119,C0143,1.4269005847953213
C0119,C0144,1.5537280701754386
C0119,C0145,1.65
C0119,C0146,1.6802721088435375
C0120,C0001,1.8277186761229318
C0120,C0002,1.75
C0120,C0003,2.2976190476190474
C0120,C0004,1.7638888888888886
C0120,C0005,2.0816326530612246
C0120,C0006,2.1296296296296298
C0120,C0007,1.8898305084745766
C0120,C0008,1.7397119341563785
C0120,C0009,1.7424242424242427
C0120,C0010,2.4318181818181817
C0120,C0011,1.5476190476190474
C0120,C0012,1.7333333333333332
C0120,C0013,2.1722222222222225
C0120,C0014,1.6678921568627454
C0120,C0015,2.1881720430107525
C0120,C0016,1.8886217948717954
C0120,C0017,1.75
C0120,C0019,2.0952380952380953
C0120,C0021,1.625
C0120,C0022,3.5
C0120,C0023,1.0
C0120,C0026,1.5
C0120,C0027,2.0
C0120,C0028,1.25
C0120,C0029,2.25
C0120,C0030,1.611111111111111
C0120,C0031,1.9583333333333333
C0120,C0032,1.6250000000000002
C0120,C0033,1.8
C0120,C0034,2.5444444444444447
C0120,C0035,1.4444444444444444
C0120,C0036,1.0
C0120,C0037,1.4166666666666667
C0120,C0038,1.0
C0120,C0039,2.1000000000000005
C0120,C0040,2.240740740740741
C0120,C0041,1.833333333333333
C0120,C0042,1.7361111111111114
C0120,C0044,2.6666666666666665
C0120,C0045,2.314814814814815
C0120,C0046,1.5625
C0120,C0049,1.65625
C0120,C0051,1.7857142857142858
C0120,C0052,1.6666666666666665
C0120,C0053,1.8154761904761902
C0120,C0054,1.4166666666666667
C0120,C0055,1.7371794871794874
C0120,C0056,1.6562499999999998
C0120,C0057,2.1666666666666665
C0120,C0058,2.2777777777777777
C0120,C0059,1.3055555555555556
C0120,C0060,1.25
C0120,C0061,1.5
C0120,C0062,1.9285714285714288
C0120,C0063,1.0
C0120,C0064,1.5
C0120,C0065,1.861111111111111
C0120,C0067,1.9041666666666663
C0120,C0068,1.4166666666666667
C0120,C0069,1.6666666666666667
C0120,C0070,1.3833333333333333
C0120,C0071,2.3
C0120,C0072,1.6666666666666667
C0120,C0073,1.9166666666666667
C0120,C0074,1.0
C0120,C0076,2.654761904761905
C0120,C0079,2.0416666666666665
C0120,C0081,1.5833333333333333
C0120,C0082,1.5
C0120,C0084,1.0
C0120,C0085,1.5833333333333333
C0120,C0086,1.8333333333333333
C0120,C0087,1.8333333333333333
C0120,C0088,1.0
C0120,C0089,2.1333333333333333
C0120,C0090,2.569444444444444
C0120,C0091,2.3333333333333335
C0120,C0092,1.8055555555555556
C0120,C0093,1.25
C0120,C0094,1.3333333333333333
C0120,C0095,2.5
C0120,C0096,1.4666666666666668
C0120,C0097,1.0
C0120,C0098,1.75
C0120,C0100,1.3333333333333333
C0120,C0101,1.6666666666666667
C0120,C0102,2.0952380952380953
C0120,C0103,1.6851851851851851
C0120,C0104,1.6666666666666667
C0120,C0105,1.2916666666666665
C0120,C0107,1.5
C0120,C0108,1.1666666666666665
C0120,C0109,1.3020833333333335
C0120,C0110,5.333333333333333
C0120,C0111,1.5000000000000002
C0120,C0112,2.777777777777778
C0120,C0114,3.0
C0120,C0115,2.566666666666667
C0120,C0116,1.5
C0120,C0117,1.8706666666666667
C0120,C0118,2.0714285714285716
C0120,C0119,1.7262820512820516
C0120,C0120,2.625
C0120,C0121,1.878787878787879
C0120,C0122,1.7564102564102564
C0120,C0123,2.1153846153846154
C0120,C0124,2.4375
C0120,C0125,2.2222222222222223
C0120,C0126,1.9772727272727273
C0120,C0128,1.0
C0120,C0129,1.65
C0120,C0130,1.125
C0120,C0131,2.1666666666666665
C0120,C0132,1.2333333333333332
C0120,C0133,2.6458333333333335
C0120,C0134,1.7708333333333333
C0120,C0135,1.9696969696969695
C0120,C0137,1.6527777777777777
C0120,C0138,2.75
C0120,C0139,1.5
C0120,C0140,1.75
C0120,C0141,1.75
C0120,C0142,2.0
C0120,C0143,2.0833333333333335
C0120,C0144,1.6430555555555555
C0120,C0145,1.5666666666666669
C0121,C0001,1.782075976457999
C0121,C0003,1.9375
C0121,C0004,1.7471264367816093
C0121,C0005,1.575757575757576
C0121,C0006,1.6416666666666668
C0121,C0007,2.008547008547009
C0121,C0008,1.6156462585034022
C0121,C0009,1.8504566210045659
C0121,C0010,1.3690476190476188
C0121,C0011,1.6630434782608696
C0121,C0012,1.6428571428571428
C0121,C0013,1.6875
C0121,C0014,1.7909523809523813
C0121,C0015,1.9
C0121,C0016,1.8853615520282183
C0121,C0019,2.4
C0121,C0020,2.111111111111111
C0121,C0021,1.0
C0121,C0022,1.3333333333333333
C0121,C0025,1.5
C0121,C0027,2.0
C0121,C0028,1.75
C0121,C0029,1.0
C0121,C0030,2.0185185185185186
C0121,C0031,1.6923076923076923
C0121,C0032,1.5416666666666667
C0121,C0033,1.388888888888889
C0121,C0034,2.2777777777777772
C0121,C0035,1.111111111111111
C0121,C0036,1.3333333333333333
C0121,C0037,3.0
C0121,C0038,1.8
C0121,C0039,1.0
C0121,C0040,1.3333333333333333
C0121,C0042,2.0729166666666665
C0121,C0043,5.25
C0121,C0045,1.25
C0121,C0046,1.638888888888889
C0121,C0047,1.1666666666666665
C0121,C0048,2.75
C0121,C0049,1.7
C0121,C0051,1.4
C0121,C0052,1.5000000000000002
C0121,C0053,1.6153846153846154
C0121,C0054,1.3787878787878787
C0121,C0055,1.576923076923077
C0121,C0056,1.6190476190476188
C0121,C0057,2.1
C0121,C0058,1.8333333333333333
C0121,C0059,1.8666666666666667
C0121,C0061,1.5
C0121,C0062,1.4924242424242422
C0121,C0063,1.7777777777777777
C0121,C0065,1.7499999999999998
C0121,C0067,2.005747126436782
C0121,C0068,2.0144927536231885
C0121,C0070,1.7083333333333333
C0121,C0071,1.1666666666666665
C0121,C0072,1.4166666666666667
C0121,C0074,1.222222222222222
C0121,C0075,1.0
C0121,C0078,1.4305555555555554
C0121,C0080,2.3333333333333335
C0121,C0081,1.0833333333333333
C0121,C0082,1.5
C0121,C0083,2.0
C0121,C0084,1.375
C0121,C0085,1.7916666666666667
C0121,C0086,1.7142857142857142
C0121,C0087,1.75
C0121,C0089,1.5
C0121,C0090,2.0
C0121,C0092,1.7083333333333333
C0121,C0096,1.5
C0121,C0098,1.6060606060606057
C0121,C0101,3.3333333333333335
C0121,C0102,2.2619047619047623
C0121,C0103,1.8571428571428572
C0121,C0104,2.125
C0121,C0105,1.5625
C0121,C0107,1.7666666666666668
C0121,C0108,1.4333333333333333
C0121,C0109,1.3787878787878787
C0121,C0110,2.0
C0121,C0111,1.5
C0121,C0112,2.25
C0121,C0113,2.2083333333333335
C0121,C0115,1.6666666666666667
C0121,C0116,1.0
C0121,C0117,1.803980099502487
C0121,C0118,1.9268199233716472
C0121,C0119,1.9380952380952388
C0121,C0120,1.564102564102564
C0121,C0121,1.5
C0121,C0122,1.75
C0121,C0123,1.5526315789473684
C0121,C0124,1.5
C0121,C0125,2.555555555555556
C0121,C0126,1.9492753623188404
C0121,C0127,2.0
C0121,C0128,1.6666666666666667
C0121,C0129,1.2708333333333333
C0121,C0130,1.25
C0121,C0131,1.3333333333333333
C0121,C0132,2.0175438596491224
C0121,C0133,3.1666666666666665
C0121,C0134,1.6855555555555555
C0121,C0135,1.6089743589743588
C0121,C0137,1.9166666666666665
C0121,C0138,2.2
C0121,C0139,1.9338235294117647
C0121,C0140,1.8222222222222222
C0121,C0142,1.3333333333333333
C0121,C0143,2.2083333333333335
C0121,C0144,1.9444444444444446
C0121,C0145,1.9166666666666667
C0121,C0146,2.0
C0122,C0001,1.804036651807826
C0122,C0002,1.2083333333333333
C0122,C0003,1.7916666666666667
C0122,C0004,1.9666666666666668
C0122,C0005,1.7705882352941176
C0122,C0006,1.745098039215686
C0122,C0007,1.8828124999999998
C0122,C0008,1.7033333333333338
C0122,C0009,1.6746031746031744
C0122,C0010,1.5980392156862746
C0122,C0011,1.3666666666666667
C0122,C0012,1.726190476190476
C0122,C0013,2.1715686274509802
C0122,C0014,1.6443661971830985
C0122,C0015,1.9487179487179485
C0122,C0016,2.0865853658536584
C0122,C0017,1.2083333333333333
C0122,C0019,2.125
C0122,C0020,1.6666666666666665
C0122,C0021,1.5
C0122,C0022,1.0
C0122,C0023,2.5
C0122,C0024,1.0
C0122,C0026,2.0
C0122,C0028,2.3
C0122,C0030,1.8333333333333333
C0122,C0031,1.814814814814815
C0122,C0032,1.0
C0122,C0033,1.6
C0122,C0034,1.75
C0122,C0035,1.9333333333333331
C0122,C0036,2.0
C0122,C0037,3.527777777777778
C0122,C0038,1.28125
C0122,C0039,2.0
C0122,C0040,2.111111111111111
C0122,C0041,1.9722222222222223
C0122,C0042,2.019607843137255
C0122,C0044,2.25
C0122,C0045,1.6666666666666667
C0122,C0046,1.2833333333333334
C0122,C0047,1.2
C0122,C0048,2.138888888888889
C0122,C0049,1.871794871794872
C0122,C0050,1.8571428571428572
C0122,C0051,2.1206896551724137
C0122,C0052,1.8777777777777775
C0122,C0053,1.4915254237288136
C0122,C0054,2.0333333333333337
C0122,C0055,1.4761904761904763
C0122,C0056,1.6547619047619047
C0122,C0057,1.4583333333333333
C0122,C0058,1.4722222222222223
C0122,C0059,1.9333333333333333
C0122,C0060,1.6666666666666665
C0122,C0061,2.611111111111111
C0122,C0062,1.4294871794871793
C0122,C0063,1.4333333333333331
C0122,C0064,1.1666666666666665
C0122,C0065,2.0
C0122,C0067,2.037037037037037
C0122,C0068,1.2857142857142858
C0122,C0070,1.3333333333333335
C0122,C0071,1.0
C0122,C0072,1.0
C0122,C0073,1.3333333333333333
C0122,C0074,1.1666666666666667
C0122,C0075,1.777777777777778
C0122,C0077,1.0
C0122,C0078,1.4583333333333333
C0122,C0079,1.6666666666666667
C0122,C0081,1.4666666666666666
C0122,C0082,1.3333333333333335
C0122,C0084,1.4
C0122,C0085,1.0
C0122,C0086,1.5
C0122,C0087,1.8666666666666665
C0122,C0088,1.5
C0122,C0089,2.763888888888889
C0122,C0090,1.9
C0122,C0094,1.0
C0122,C0097,1.6666666666666667
C0122,C0098,1.1666666666666665
C0122,C0099,1.25
C0122,C0100,1.8333333333333335
C0122,C0101,1.6666666666666667
C0122,C0102,2.5166666666666666
C0122,C0103,1.7916666666666667
C0122,C0105,1.4487179487179487
C0122,C0108,1.5
C0122,C0109,1.6333333333333333
C0122,C0110,1.5
C0122,C0112,1.25
C0122,C0113,2.8333333333333335
C0122,C0114,1.5
C0122,C0115,1.5
C0122,C0116,1.3333333333333333
C0122,C0117,2.3124999999999996
C0122,C0118,1.9338235294117652
C0122,C0119,1.6763157894736844
C0122,C0120,2.1666666666666665
C0122,C0121,2.261904761904762
C0122,C0122,1.5526315789473684
C0122,C0123,1.3333333333333333
C0122,C0124,1.0
C0122,C0125,1.4
C0122,C0126,2.7962962962962963
C0122,C0128,1.25
C0122,C0129,2.083333333333333
C0122,C0130,2.108974358974359
C0122,C0131,1.5
C0122,C0132,2.407407407407407
C0122,C0133,2.315789473684211
C0122,C0134,3.976190476190476
C0122,C0135,2.1746031746031744
C0122,C0136,2.111111111111111
C0122,C0137,1.9259259259259258
C0122,C0138,2.0740740740740744
C0122,C0139,1.9458333333333333
C0122,C0140,1.6333333333333333
C0122,C0142,1.3333333333333333
C0122,C0143,1.45
C0122,C0144,1.7729166666666667
C0122,C0146,1.7727272727272725
C0123,C0001,1.7313112745098047
C0123,C0002,2.125
C0123,C0003,2.166666666666667
C0123,C0004,1.9761904761904763
C0123,C0005,1.5326086956521738
C0123,C0006,1.3782051282051282
C0123,C0007,1.6927083333333337
C0123,C0008,1.6407103825136613
C0123,C0009,1.6652298850574714
C0123,C0010,1.625
C0123,C0011,1.9444444444444446
C0123,C0012,1.8888888888888886
C0123,C0013,1.9635416666666667
C0123,C0014,1.6886574074074072
C0123,C0015,2.025
C0123,C0016,1.8474264705882355
C0123,C0017,2.125
C0123,C0019,3.0833333333333335
C0123,C0020,1.4444444444444444
C0123,C0021,1.0
C0123,C0022,2.0
C0123,C0025,2.0
C0123,C0027,1.0
C0123,C0028,1.7666666666666664
C0123,C0029,3.8333333333333335
C0123,C0030,2.0
C0123,C0031,1.5208333333333333
C0123,C0032,1.3888888888888886
C0123,C0033,1.3055555555555556
C0123,C0034,1.3888888888888886
C0123,C0035,1.5
C0123,C0038,1.0
C0123,C0039,1.5555555555555556
C0123,C0040,1.9333333333333331
C0123,C0042,1.8194444444444444
C0123,C0043,2.5
C0123,C0045,1.2916666666666665
C0123,C0049,1.722222222222222
C0123,C0050,1.3333333333333333
C0123,C0051,1.4393939393939394
C0123,C0052,2.0625
C0123,C0053,1.78
C0123,C0054,1.878787878787879
C0123,C0055,1.3785310734463279
C0123,C0056,1.3888888888888886
C0123,C0058,1.6
C0123,C0059,2.1
C0123,C0061,1.361111111111111
C0123,C0062,1.8777777777777775
C0123,C0063,1.3333333333333333
C0123,C0064,2.3750000000000004
C0123,C0065,2.0634920634920633
C0123,C0066,1.6666666666666667
C0123,C0067,1.7
C0123,C0068,1.3
C0123,C0069,2.0
C0123,C0070,1.25
C0123,C0071,1.0
C0123,C0072,2.0
C0123,C0073,1.25
C0123,C0074,1.111111111111111
C0123,C0076,1.5
C0123,C0077,1.6666666666666667
C0123,C0078,1.5714285714285714
C0123,C0079,1.8333333333333333
C0123,C0081,2.0
C0123,C0082,1.0
C0123,C0083,2.055555555555556
C0123,C0086,2.055555555555556
C0123,C0087,1.75
C0123,C0088,1.5
C0123,C0089,2.0512820512820515
C0123,C0091,1.25
C0123,C0092,1.3333333333333333
C0123,C0093,2.0
C0123,C0096,1.3333333333333333
C0123,C0098,1.6041666666666667
C0123,C0099,2.0
C0123,C0100,2.833333333333333
C0123,C0101,1.8333333333333335
C0123,C0102,1.5833333333333333
C0123,C0103,1.75
C0123,C0104,1.0
C0123,C0105,1.7539682539682542
